Id,Label,timeset,modularity_class,pageranks,componentnumber,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree
captain_groyper,captain_groyper,,7,0.000068,3,0,1,1,0,1,1
jjdjbtl,jjdjbtl,,0,0.000039,1053,0,0,0,0,0,0
bdaking1919,bdaking1919,,7,0.000068,3,0,1,1,0,1,1
JASZ1303,JASZ1303,,7,0.000068,3,0,1,1,0,1,1
arrrgggghhhhhh,arrrgggghhhhhh,,3,0.000068,3,0,1,1,0,1,1
starsailorlew,starsailorlew,,0,0.000068,3,0,1,1,0,1,1
makeuppstudio,makeuppstudio,,0,0.000039,196,0,0,0,0,0,0
danambrown,danambrown,,0,0.000039,1237,0,0,0,0,0,0
xojo,xojo,,0,0.000072,1237,0,0,0,0,0,0
rebeccakayj,rebeccakayj,,0,0.000039,776,0,0,0,0,0,0
littleboobab,littleboobab,,1,0.000068,3,0,1,1,0,1,1
BasallotePaco,BasallotePaco,,0,0.000039,1189,0,0,0,0,0,0
RalfWersten,RalfWersten,,0,0.000039,23,0,0,0,0,0,0
Clarkyliam97,Clarkyliam97,,7,0.000068,3,0,1,1,0,1,1
sopeblime,sopeblime,,0,0.000039,1238,0,0,0,0,0,0
_jiniusthot,_jiniusthot,,0,0.000072,1238,0,0,0,0,0,0
nuccia20,nuccia20,,0,0.000039,202,0,0,0,0,0,0
MaxLGarrett,MaxLGarrett,,0,0.000068,3,0,1,1,0,1,1
LukeJODonnell_,LukeJODonnell_,,0,0.000068,3,0,1,1,0,1,1
crlhnavarro,crlhnavarro,,1,0.000068,3,0,1,1,0,1,1
SpottersB,SpottersB,,0,0.000039,463,0,0,0,0,0,0
LakheMvane,LakheMvane,,7,0.000068,3,0,1,1,0,1,1
OliviaByrne_1,OliviaByrne_1,,0,0.000039,1239,0,0,0,0,0,0
Thetaste_ie,Thetaste_ie,,0,0.000105,1239,0,0,0,0,0,0
crf_dienifer021,crf_dienifer021,,0,0.000039,196,0,0,0,0,0,0
theclxnsman,theclxnsman,,1,0.000068,3,0,1,1,0,1,1
MapleHouseCreat,MapleHouseCreat,,0,0.000039,396,0,0,0,0,0,0
ryquencio,ryquencio,,1,0.000068,3,0,1,1,0,1,1
phililekam,phililekam,,7,0.000068,3,0,3,3,0,3,3
rkelley0120,rkelley0120,,0,0.000039,429,0,0,0,0,0,0
CeroTeneri,CeroTeneri,,6,0.000068,3,0,2,2,0,2,2
Looh_crf15,Looh_crf15,,0,0.000039,196,0,0,0,0,0,0
AngelesCorral1,AngelesCorral1,,4,0.000068,3,0,1,1,0,1,1
55krissi55,55krissi55,,0,0.000039,1240,0,0,0,0,0,0
double1971,double1971,,0,0.000072,1240,0,0,0,0,0,0
Kalpanapster,Kalpanapster,,0,0.000039,1241,0,0,0,0,0,0
GuardianUpside,GuardianUpside,,0,0.000105,1241,0,0,0,0,0,0
PhilipeArrelias,PhilipeArrelias,,1,0.000068,3,0,1,1,0,1,1
AlphacoFilms,AlphacoFilms,,0,0.000068,3,0,1,1,0,1,1
hassan_u_a,hassan_u_a,,7,0.000068,3,0,1,1,0,1,1
julia_iriarte,julia_iriarte,,0,0.000561,889,0,0,0,0,0,0
Stephen_C_Ward,Stephen_C_Ward,,7,0.000068,3,0,1,1,0,1,1
cortesmael,cortesmael,,0,0.000039,196,0,0,0,0,0,0
RodneyByrd1,RodneyByrd1,,4,0.000068,3,0,1,1,0,1,1
SligosBuzzin,SligosBuzzin,,0,0.000039,1242,0,0,0,0,0,0
Bonus_Beds,Bonus_Beds,,0,0.000072,1242,0,0,0,0,0,0
ellensoph,ellensoph,,0,0.000068,3,0,1,1,0,1,1
TheImmCoalition,TheImmCoalition,,0,0.000039,1053,0,0,0,0,0,0
MANGENGE_,MANGENGE_,,7,0.000068,3,0,1,1,0,1,1
2MH3S,2MH3S,,0,0.000039,1243,0,0,0,0,0,0
PTsakiris7,PTsakiris7,,0,0.000105,1243,0,0,0,0,0,0
ast_shark,ast_shark,,0,0.000039,1244,0,0,0,0,0,0
tadzio__bjorn,tadzio__bjorn,,0,0.000072,1244,0,0,0,0,0,0
Mr_Cudd1es,Mr_Cudd1es,,0,0.000068,3,0,1,1,0,1,1
ToriLanderr,ToriLanderr,,3,0.000068,3,0,1,1,0,1,1
luckielucie69,luckielucie69,,3,0.000068,3,0,1,1,0,1,1
Liam98Kelly,Liam98Kelly,,0,0.000068,3,0,1,1,0,1,1
cadufsg7,cadufsg7,,1,0.000068,3,0,1,1,0,1,1
jvrjss,jvrjss,,6,0.000068,3,0,1,1,0,1,1
israperrillo,israperrillo,,0,0.000039,1245,0,0,0,0,0,0
Generacionxelfo,Generacionxelfo,,0,0.000138,1245,0,0,0,0,0,0
DeWilly_OG,DeWilly_OG,,7,0.000068,3,0,1,1,0,1,1
iam_yaro,iam_yaro,,0,0.000039,1246,0,0,0,0,0,0
_palmaryvoyage,_palmaryvoyage,,0,0.000072,1246,0,0,0,0,0,0
nathe_bizzle,nathe_bizzle,,1,0.000068,3,0,1,1,0,1,1
Bahiscii03,Bahiscii03,,0,0.000039,919,0,0,0,0,0,0
franbomota,franbomota,,1,0.000068,3,0,2,2,0,2,2
davej070876,davej070876,,0,0.000039,1247,0,0,0,0,0,0
fuzzdandy,fuzzdandy,,0,0.000072,1247,0,0,0,0,0,0
izziw_,izziw_,,0,0.000068,3,0,1,1,0,1,1
antov2401,antov2401,,4,0.000068,3,0,1,1,0,1,1
rafacaracuel,rafacaracuel,,4,0.000068,3,0,1,1,0,1,1
heyludmila,heyludmila,,1,0.000068,3,0,1,1,0,1,1
Nate_Yankee,Nate_Yankee,,7,0.000068,3,0,1,1,0,1,1
yqvdjb,yqvdjb,,0,0.000039,196,0,0,0,0,0,0
CzarinaGalan,CzarinaGalan,,0,0.000039,537,0,0,0,0,0,0
CRTorn,CRTorn,,0,0.000039,449,0,0,0,0,0,0
sonlello,sonlello,,0,0.000039,129,0,0,0,0,0,0
George_Gishe,George_Gishe,,4,0.000068,3,0,1,1,0,1,1
realjonharkley,realjonharkley,,0,0.000068,3,0,1,1,0,1,1
ben_cooling,ben_cooling,,0,0.000068,3,0,1,1,0,1,1
Silkymd,Silkymd,,7,0.000068,3,0,1,1,0,1,1
CresswellSean,CresswellSean,,0,0.000039,1248,0,0,0,0,0,0
way2goactive,way2goactive,,0,0.000072,1248,0,0,0,0,0,0
PamSensato,PamSensato,,1,0.000068,3,0,2,2,0,2,2
ToghCon,ToghCon,,0,0.000039,1249,0,0,0,0,0,0
bladhaire1,bladhaire1,,0,0.000105,1249,0,0,0,0,0,0
emgtwthr,emgtwthr,,4,0.000068,3,0,1,1,0,1,1
alvesscami,alvesscami,,1,0.000068,3,0,1,1,0,1,1
BartierYandiey,BartierYandiey,,7,0.000068,3,0,1,1,0,1,1
alezordreal,alezordreal,,0,0.000039,196,0,0,0,0,0,0
basicfirersy,basicfirersy,,1,0.000068,3,0,2,2,0,2,2
dudinhaamancio,dudinhaamancio,,1,0.000068,3,0,1,1,0,1,1
djox93,djox93,,2,0.000068,3,0,1,1,0,1,1
JLluisG,JLluisG,,0,0.000039,1250,0,0,0,0,0,0
FerranAntaquera,FerranAntaquera,,0,0.000138,1250,0,0,0,0,0,0
AnneEventsCo,AnneEventsCo,,6,0.000068,3,0,1,1,0,1,1
preta22_faixa,preta22_faixa,,0,0.000039,196,0,0,0,0,0,0
xCashoutYT,xCashoutYT,,7,0.000068,3,0,1,1,0,1,1
whatahellton,whatahellton,,1,0.000068,3,0,2,2,0,2,2
chestertweetsuk,chestertweetsuk,,0,0.000039,1251,0,0,0,0,0,0
chester_car,chester_car,,0,0.000072,1251,0,0,0,0,0,0
eventsforgood,eventsforgood,,7,0.000068,3,0,1,1,0,1,1
shoni_girly,shoni_girly,,7,0.000068,3,0,1,1,0,1,1
MNDManchester,MNDManchester,,0,0.000039,1252,0,0,0,0,0,0
mndassoc,mndassoc,,0,0.000105,1252,0,0,0,0,0,0
ryanricardopr,ryanricardopr,,0,0.000039,1253,0,0,0,0,0,0
reflexionandopr,reflexionandopr,,0,0.000072,1253,0,0,0,0,0,0
uchihajs,uchihajs,,1,0.000068,3,0,2,2,0,2,2
RhinoDragon20,RhinoDragon20,,0,0.000068,3,0,1,1,0,1,1
cabeleiramoloko,cabeleiramoloko,,7,0.000068,3,0,2,2,0,3,3
KatieNews4,KatieNews4,,0,0.000039,1169,0,0,0,0,0,0
evil_gnome,evil_gnome,,0,0.000039,1254,0,0,0,0,0,0
reviewwales,reviewwales,,0,0.000072,1254,0,0,0,0,0,0
cloclo09932166,cloclo09932166,,0,0.000039,31,0,0,0,0,0,0
vediogamefreaks,vediogamefreaks,,0,0.000039,348,0,0,0,0,0,0
Zintle67015657,Zintle67015657,,7,0.000068,3,0,1,1,0,2,2
Lucasmontengr0,Lucasmontengr0,,6,0.000068,3,0,1,1,0,1,1
james_macca13,james_macca13,,0,0.000068,3,0,1,1,0,1,1
grapesoda95,grapesoda95,,6,0.000068,3,0,1,1,0,1,1
David_Barker1,David_Barker1,,7,0.000068,3,0,1,1,0,1,1
Thaisouza111,Thaisouza111,,1,0.000068,3,0,1,1,0,1,1
ravikant6624306,ravikant6624306,,0,0.000039,519,0,0,0,0,0,0
FilipeArthur1,FilipeArthur1,,1,0.000068,3,0,1,1,0,1,1
swiiftectioner,swiiftectioner,,0,0.000039,202,0,0,0,0,0,0
SelfPubShowcase,SelfPubShowcase,,0,0.000039,1255,0,0,0,0,0,0
tjtorrington,tjtorrington,,0,0.000072,1255,0,0,0,0,0,0
marazo_s,marazo_s,,7,0.000068,3,0,1,1,0,1,1
thaliitex,thaliitex,,1,0.000068,3,0,2,2,0,2,2
ClevelandFB,ClevelandFB,,0,0.000072,846,0,0,0,0,0,0
fufichi,fufichi,,4,0.000068,3,0,1,1,0,1,1
sarab2talent,sarab2talent,,0,0.000039,1256,0,0,0,0,0,0
Hocelot_Spain,Hocelot_Spain,,0,0.000072,1256,0,0,0,0,0,0
JoshBoyd5,JoshBoyd5,,0,0.000068,3,0,1,1,0,1,1
alicedixon1993,alicedixon1993,,3,0.000068,3,0,1,1,0,1,1
Srk1951mn,Srk1951mn,,4,0.000068,3,0,1,1,0,1,1
LarabRangel,LarabRangel,,1,0.000068,3,0,1,1,0,1,1
AsapDedeco,AsapDedeco,,4,0.000068,3,0,1,1,0,1,1
JGPHollander,JGPHollander,,0,0.000039,1257,0,0,0,0,0,0
nathanielacole,nathanielacole,,0,0.000039,1215,0,0,0,0,0,0
RNOOZP,RNOOZP,,4,0.000068,3,0,1,1,0,1,1
kloenschnack,kloenschnack,,0,0.000039,23,0,0,0,0,0,0
Liz2Mec,Liz2Mec,,0,0.000039,511,0,0,0,0,0,0
Flower92824772,Flower92824772,,4,0.000068,3,0,1,1,0,1,1
InverseTeams,InverseTeams,,0,0.000039,1258,0,0,0,0,0,0
TriatletasenRed,TriatletasenRed,,0,0.000072,1258,0,0,0,0,0,0
Chris17870606,Chris17870606,,4,0.000068,3,0,1,1,0,1,1
Bonn82,Bonn82,,0,0.000068,3,0,1,1,0,1,1
PaoloCaminiti1,PaoloCaminiti1,,0,0.000039,259,0,0,0,0,0,0
FratellidItaIia,FratellidItaIia,,0,0.000088,259,0,0,0,0,0,0
M_Manubens,M_Manubens,,0,0.000039,1250,0,0,0,0,0,0
BirdyBirdsall,BirdyBirdsall,,0,0.000068,3,0,1,1,0,1,1
Dafyane81,Dafyane81,,1,0.000068,3,0,1,1,0,1,1
bplantgmb,bplantgmb,,7,0.000068,3,0,1,1,0,1,1
Almightymit,Almightymit,,3,0.000068,3,0,1,1,0,1,1
With_LoveBirdy,With_LoveBirdy,,0,0.000039,551,0,0,0,0,0,0
Theispas,Theispas,,0,0.000039,1259,0,0,0,0,0,0
isa_MYB,isa_MYB,,0,0.000072,1259,0,0,0,0,0,0
WinchesterBros,WinchesterBros,,0,0.000039,551,0,0,0,0,0,0
PixieLee500,PixieLee500,,3,0.000068,3,0,2,2,0,2,2
Viniciu50617740,Viniciu50617740,,1,0.000068,3,0,1,1,0,1,1
RealMcCoyNews,RealMcCoyNews,,7,0.000068,3,0,1,1,0,1,1
EvelynNavarreta,EvelynNavarreta,,0,0.000039,1260,0,0,0,0,0,0
eker_boy,eker_boy,,0,0.000072,1260,0,0,0,0,0,0
Boiarski,Boiarski,,4,0.000068,3,0,1,1,0,1,1
frknozr,frknozr,,7,0.000068,3,0,1,1,0,1,1
OwenOsilver14,OwenOsilver14,,7,0.000068,3,0,1,1,0,1,1
GreenFlower68,GreenFlower68,,7,0.000068,3,0,1,1,0,1,1
NonoEnorah,NonoEnorah,,2,0.000068,3,0,1,1,0,1,1
83sullyoh,83sullyoh,,6,0.000068,3,0,1,1,0,1,1
fictionarrative,fictionarrative,,0,0.000039,560,0,0,0,0,0,0
SrtProblem,SrtProblem,,1,0.000068,3,0,1,1,0,1,1
WillWhelan177,WillWhelan177,,0,0.000068,3,0,1,1,0,1,1
HANjehee,HANjehee,,4,0.000068,3,0,1,1,0,1,1
bruno1i,bruno1i,,0,0.000039,1261,0,0,0,0,0,0
DiarioPE,DiarioPE,,0,0.000105,1261,0,0,0,0,0,0
ThaynaJpg,ThaynaJpg,,1,0.000068,3,0,1,1,0,1,1
elsiedayy,elsiedayy,,3,0.000068,3,0,1,1,0,1,1
stevesball,stevesball,,0,0.000068,3,0,1,1,0,1,1
TalantePositivo,TalantePositivo,,0,0.000039,10,0,0,0,0,0,0
NyxByNight,NyxByNight,,7,0.000068,3,0,1,1,0,1,1
FFreeZe_,FFreeZe_,,0,0.000039,23,0,0,0,0,0,0
yesyesnoz,yesyesnoz,,0,0.000039,1262,0,0,0,0,0,0
SazMills,SazMills,,0,0.000072,1262,0,0,0,0,0,0
domchandler8,domchandler8,,0,0.000068,3,0,1,1,0,1,1
ask_cargo,ask_cargo,,0,0.000039,1047,0,0,0,0,0,0
M0ndeezy,M0ndeezy,,7,0.000068,3,0,1,1,0,1,1
reporteseguro1,reporteseguro1,,0,0.000039,1263,0,0,0,0,0,0
GrupoFV,GrupoFV,,0,0.000072,1263,0,0,0,0,0,0
SengoatsiK,SengoatsiK,,7,0.000068,3,0,1,1,0,1,1
istsmiler,istsmiler,,1,0.000068,3,0,1,1,0,1,1
zangdar_,zangdar_,,0,0.000039,1264,0,0,0,0,0,0
lesnums,lesnums,,0,0.000105,1264,0,0,0,0,0,0
CarlesValbuena,CarlesValbuena,,6,0.000068,3,0,1,1,0,1,1
poshly_neo,poshly_neo,,7,0.000068,3,0,1,1,0,1,1
DsavraOc,DsavraOc,,5,0.000068,3,0,1,1,0,1,1
natalieintrieri,natalieintrieri,,7,0.000068,3,0,1,1,0,1,1
mbelilos,mbelilos,,2,0.000068,3,0,1,1,0,1,1
roninonthebeat,roninonthebeat,,0,0.000068,3,0,1,1,0,1,1
AK_MediaMan,AK_MediaMan,,0,0.000039,1265,0,0,0,0,0,0
ShotLeft,ShotLeft,,0,0.000105,1265,0,0,0,0,0,0
CountessBennett,CountessBennett,,1,0.000068,3,0,1,1,0,1,1
icequeensansa,icequeensansa,,7,0.000068,3,0,1,1,0,1,1
imrannasir124,imrannasir124,,0,0.000039,1266,0,0,0,0,0,0
imwaqarafridi,imwaqarafridi,,0,0.000072,1266,0,0,0,0,0,0
izabelWithAZ,izabelWithAZ,,1,0.000068,3,0,1,1,0,1,1
debbiemorrow_dm,debbiemorrow_dm,,0,0.000039,1267,0,0,0,0,0,0
StephenBright,StephenBright,,0,0.000072,1267,0,0,0,0,0,0
wond3erwom4an,wond3erwom4an,,7,0.000068,3,0,1,1,0,1,1
r0001344367,r0001344367,,1,0.000068,3,0,1,1,0,1,1
The_Dots_UK,The_Dots_UK,,0,0.000039,1268,0,0,0,0,0,0
Dothegreenthing,Dothegreenthing,,0,0.000072,1268,0,0,0,0,0,0
paniagua_12,paniagua_12,,0,0.000039,1269,0,0,0,0,0,0
Esalvape,Esalvape,,0,0.000072,1269,0,0,0,0,0,0
AladdinSane80,AladdinSane80,,0,0.000039,1270,0,0,0,0,0,0
niconatv_,niconatv_,,0,0.000171,1270,0,0,0,0,0,0
countryboy606,countryboy606,,0,0.000039,593,0,0,0,0,0,0
Skipphund,Skipphund,,0,0.000068,3,0,1,1,0,1,1
lucastrap09500,lucastrap09500,,0,0.000039,31,0,0,0,0,0,0
S0ulInPix3ls,S0ulInPix3ls,,4,0.000068,3,0,1,1,0,1,1
jilljonessmith,jilljonessmith,,0,0.000039,268,0,0,0,0,0,0
lauane_menezes,lauane_menezes,,1,0.000068,3,0,1,1,0,1,1
Ogedbabami,Ogedbabami,,7,0.000068,3,0,1,1,0,1,1
Sergioa33719275,Sergioa33719275,,3,0.000068,3,0,1,1,0,1,1
ntj_leet,ntj_leet,,1,0.000068,3,0,1,1,0,1,1
Gaxe16,Gaxe16,,1,0.000068,3,0,1,1,0,1,1
BishoyMefreh,BishoyMefreh,,4,0.000068,3,0,1,1,0,1,1
thiluizsantos,thiluizsantos,,1,0.000068,3,0,1,1,0,1,1
BaldManBad1,BaldManBad1,,7,0.000068,3,0,1,1,0,1,1
AnnaMar83369738,AnnaMar83369738,,0,0.000039,129,0,0,0,0,0,0
kaiocooper,kaiocooper,,1,0.000068,3,0,1,1,0,1,1
modaparahomens,modaparahomens,,0,0.000039,1191,0,0,0,0,0,0
Leggy98,Leggy98,,0,0.000068,3,0,1,1,0,1,1
europintas,europintas,,0,0.000039,673,0,0,0,0,0,0
Heisenbeck,Heisenbeck,,0,0.000039,422,0,0,0,0,0,0
LoohGaleno,LoohGaleno,,1,0.000068,3,0,1,1,0,1,1
AgnesyCatia,AgnesyCatia,,0,0.000039,28,0,0,0,0,0,0
makinleeds,makinleeds,,0,0.000068,3,0,1,1,0,1,1
Harhalas,Harhalas,,0,0.000039,311,0,0,0,0,0,0
Tsabakoena,Tsabakoena,,7,0.000068,3,0,1,1,0,1,1
Bobo24302588,Bobo24302588,,7,0.000068,3,0,1,1,0,1,1
lis1982x,lis1982x,,3,0.000068,3,0,1,1,0,1,1
mariaugustaa,mariaugustaa,,0,0.000039,523,0,0,0,0,0,0
Tshidi_Ram,Tshidi_Ram,,7,0.000068,3,0,1,1,0,1,1
ThalesSB5,ThalesSB5,,1,0.000068,3,0,1,1,0,1,1
LeratoMalwandle,LeratoMalwandle,,0,0.000039,883,0,0,0,0,0,0
Infernothefox,Infernothefox,,0,0.000068,3,0,1,1,0,1,1
FioriTini,FioriTini,,0,0.000039,1271,0,0,0,0,0,0
lepasquini,lepasquini,,0,0.000072,1271,0,0,0,0,0,0
Gigidrew4,Gigidrew4,,1,0.000068,3,0,1,1,0,1,1
aishakuksion,aishakuksion,,3,0.000068,3,0,1,1,0,1,1
fiilipeborges,fiilipeborges,,1,0.000068,3,0,1,1,0,1,1
bot_simulation,bot_simulation,,0,0.000039,246,0,0,0,0,0,0
YungT14244889,YungT14244889,,7,0.000068,3,0,1,1,0,1,1
hgdupuid,hgdupuid,,4,0.000068,3,0,1,1,0,1,1
juven63,juven63,,0,0.000039,772,0,0,0,0,0,0
crimson96713,crimson96713,,4,0.000068,3,0,1,1,0,1,1
dahiianyy,dahiianyy,,4,0.000068,3,0,1,1,0,1,1
alexparkinson94,alexparkinson94,,0,0.000068,3,0,1,1,0,1,1
Rreyes0288,Rreyes0288,,6,0.000068,3,0,1,1,0,1,1
popeguilty,popeguilty,,7,0.000068,3,0,1,1,0,1,1
LUCSncp,LUCSncp,,1,0.000068,3,0,1,1,0,1,1
hannah333davis,hannah333davis,,3,0.000068,3,0,1,1,0,1,1
PAE_Careers,PAE_Careers,,4,0.000068,3,0,1,1,0,1,1
Otger68,Otger68,,0,0.000039,677,0,0,0,0,0,0
KennyFabian,KennyFabian,,6,0.000068,3,0,1,1,0,1,1
novichok_1,novichok_1,,0,0.000039,463,0,0,0,0,0,0
Thapza67107914,Thapza67107914,,7,0.000068,3,0,1,1,0,1,1
justicepal2014,justicepal2014,,0,0.000039,1113,0,0,0,0,0,0
v_schwarz,v_schwarz,,0,0.000121,1113,0,0,0,0,0,0
espeonmel,espeonmel,,0,0.000068,3,0,1,1,0,1,1
101Holl0w,101Holl0w,,1,0.000068,3,0,1,1,0,2,2
WigPhotographer,WigPhotographer,,7,0.000068,3,0,1,1,0,1,1
AudreyDreezy,AudreyDreezy,,7,0.000068,3,0,1,1,0,1,1
Guiller20944505,Guiller20944505,,0,0.000039,1102,0,0,0,0,0,0
Tainted_cartel,Tainted_cartel,,7,0.000068,3,0,1,1,0,1,1
letkaego,letkaego,,4,0.000068,3,0,1,1,0,1,1
DylanHunt2017,DylanHunt2017,,4,0.000068,3,0,1,1,0,1,1
marilou_chryss,marilou_chryss,,0,0.000039,1272,0,0,0,0,0,0
s_karanikolas,s_karanikolas,,0,0.000138,1272,0,0,0,0,0,0
AdamKing48,AdamKing48,,0,0.000039,1118,0,0,0,0,0,0
NatliaB85156213,NatliaB85156213,,1,0.000068,3,0,3,3,0,3,3
Ai009PROJECT,Ai009PROJECT,,7,0.000068,3,0,1,1,0,1,1
AisuAisuryuu,AisuAisuryuu,,0,0.000039,1273,0,0,0,0,0,0
TheRealHideaki,TheRealHideaki,,0,0.000072,1273,0,0,0,0,0,0
McCeezy,McCeezy,,7,0.000068,3,0,1,1,0,1,1
samucabv,samucabv,,1,0.000068,3,0,1,1,0,1,1
Speedster_Omega,Speedster_Omega,,0,0.000039,69,0,0,0,0,0,0
fastcopy4,fastcopy4,,6,0.000068,3,0,2,2,0,2,2
78ReasonsNotTo,78ReasonsNotTo,,3,0.000068,3,0,1,1,0,1,1
ETour9,ETour9,,7,0.000127,3,3,1,4,3,1,4
aueleo,aueleo,,0,0.000039,1270,0,0,0,0,0,0
rhysdalf27,rhysdalf27,,0,0.000068,3,0,1,1,0,1,1
racheldim,racheldim,,3,0.000068,3,0,1,1,0,1,1
write2kill,write2kill,,0,0.000039,560,0,0,0,0,0,0
iamymuller,iamymuller,,7,0.000068,3,0,1,1,0,1,1
elliekieraa,elliekieraa,,0,0.000068,3,0,1,1,0,1,1
csar_rivas,csar_rivas,,6,0.000068,3,0,2,2,0,2,2
nightsunray,nightsunray,,7,0.000068,3,0,1,1,0,1,1
FOB_Poland,FOB_Poland,,0,0.000039,1274,0,0,0,0,0,0
TescoMediaPL,TescoMediaPL,,0,0.000072,1274,0,0,0,0,0,0
dave_eh_rave,dave_eh_rave,,0,0.000068,3,0,1,1,0,1,1
mteuss7,mteuss7,,0,0.000039,1275,0,0,0,0,0,0
NenoSk13,NenoSk13,,0,0.000072,1275,0,0,0,0,0,0
Calvin_Thembz,Calvin_Thembz,,0,0.000039,33,0,0,0,0,0,0
atridimas,atridimas,,0,0.000039,1276,0,0,0,0,0,0
TT_Liverpool,TT_Liverpool,,0,0.000072,1276,0,0,0,0,0,0
timelessischic,timelessischic,,7,0.000068,3,0,2,2,0,2,2
rekkerd,rekkerd,,7,0.000097,3,1,0,1,1,0,1
MarcellyVitria5,MarcellyVitria5,,1,0.000068,3,0,1,1,0,1,1
revistaabsurda,revistaabsurda,,0,0.000039,1270,0,0,0,0,0,0
georgestonham,georgestonham,,0,0.000068,3,0,1,1,0,1,1
LewisBagnall8,LewisBagnall8,,0,0.000068,3,0,1,1,0,1,1
stilxmascott,stilxmascott,,1,0.000068,3,0,1,1,0,1,1
GabrielOrienrac,GabrielOrienrac,,1,0.000068,3,0,2,2,0,2,2
Phosa76768141,Phosa76768141,,7,0.000068,3,0,1,1,0,1,1
RavenLunachick,RavenLunachick,,4,0.000068,3,0,1,1,0,1,1
OfficialBithell,OfficialBithell,,3,0.000068,3,0,1,1,0,1,1
AllThingsJen,AllThingsJen,,4,0.000068,3,0,1,1,0,1,1
72ChateauSylvie,72ChateauSylvie,,0,0.000039,1277,0,0,0,0,0,0
MMOREAU29,MMOREAU29,,0,0.000072,1277,0,0,0,0,0,0
alienxdimen,alienxdimen,,1,0.000068,3,0,1,1,0,1,1
jadelicious6,jadelicious6,,3,0.000068,3,0,1,1,0,1,1
gusdikdo,gusdikdo,,0,0.000039,1278,0,0,0,0,0,0
BromptonBicycle,BromptonBicycle,,0,0.000105,1278,0,0,0,0,0,0
EmperorAndSith,EmperorAndSith,,7,0.000068,3,0,2,2,0,2,2
nietafernandez,nietafernandez,,1,0.000068,3,0,1,1,0,1,1
killi_me49,killi_me49,,7,0.000068,3,0,1,1,0,1,1
DRDIAZDHSc,DRDIAZDHSc,,7,0.000068,3,0,1,1,0,1,1
Trensistor,Trensistor,,2,0.000068,3,0,1,1,0,1,1
thaGreekOnFleek,thaGreekOnFleek,,7,0.000068,3,0,1,1,0,1,1
Scott502,Scott502,,0,0.000039,1279,0,0,0,0,0,0
AARPKY,AARPKY,,0,0.000072,1279,0,0,0,0,0,0
luisfcpalma,luisfcpalma,,0,0.000039,673,0,0,0,0,0,0
er_grego,er_grego,,0,0.000039,76,0,0,0,0,0,0
JimmyOtat,JimmyOtat,,4,0.000068,3,0,1,1,0,1,1
HTonholi,HTonholi,,0,0.000039,196,0,0,0,0,0,0
LeveretteSylvia,LeveretteSylvia,,7,0.000068,3,0,1,1,0,1,1
readyrcv1,readyrcv1,,0,0.000039,511,0,0,0,0,0,0
hinataSec,hinataSec,,7,0.000068,3,0,1,1,0,1,1
Vtsilvaaaaa,Vtsilvaaaaa,,0,0.000039,196,0,0,0,0,0,0
Ongama_OG_,Ongama_OG_,,7,0.000068,3,0,1,1,0,1,1
itsyagirlTanTan,itsyagirlTanTan,,0,0.000039,33,0,0,0,0,0,0
riquinhax,riquinhax,,0,0.000039,262,0,0,0,0,0,0
TUMUSIIMEJOHN,TUMUSIIMEJOHN,,7,0.000068,3,0,1,1,0,1,1
Luvvmyshawnie,Luvvmyshawnie,,0,0.000039,358,0,0,0,0,0,0
niedostrojona,niedostrojona,,0,0.000138,358,0,0,0,0,0,0
cristianefraga,cristianefraga,,1,0.000068,3,0,1,1,0,1,1
Socialithe,Socialithe,,0,0.000039,1270,0,0,0,0,0,0
23samhunter,23samhunter,,0,0.000068,3,0,1,1,0,1,1
keithpe39407641,keithpe39407641,,4,0.000068,3,0,1,1,0,1,1
murpo,murpo,,0,0.000068,3,0,1,1,0,1,1
DiogoBritto2,DiogoBritto2,,1,0.000068,3,0,1,1,0,1,1
chadwwfc,chadwwfc,,0,0.000068,3,0,1,1,0,1,1
F41k0rz,F41k0rz,,0,0.000039,23,0,0,0,0,0,0
FurqanReisen,FurqanReisen,,0,0.000039,266,0,0,0,0,0,0
lauradearheart,lauradearheart,,0,0.000039,60,0,0,0,0,0,0
mettachala,mettachala,,7,0.000068,3,0,1,1,0,1,1
JJohnRobertson,JJohnRobertson,,0,0.000068,3,0,1,1,0,1,1
TheIronLady14,TheIronLady14,,1,0.000068,3,0,1,1,0,1,1
pimponsju13,pimponsju13,,0,0.000039,506,0,0,0,0,0,0
stateofurie,stateofurie,,1,0.000068,3,0,2,2,0,2,2
Aykonia,Aykonia,,0,0.000039,31,0,0,0,0,0,0
AnalogueSlime6,AnalogueSlime6,,7,0.000068,3,0,2,2,0,2,2
nffccal,nffccal,,0,0.000068,3,0,1,1,0,1,1
Ninyredz,Ninyredz,,0,0.000039,1280,0,0,0,0,0,0
paulodelgadoi,paulodelgadoi,,0,0.000072,1280,0,0,0,0,0,0
vare_ador,vare_ador,,0,0.000039,1281,0,0,0,0,0,0
Ivn66462654,Ivn66462654,,0,0.000039,1282,0,0,0,0,0,0
soraya_delangel,soraya_delangel,,0,0.000072,1282,0,0,0,0,0,0
Tendani73603007,Tendani73603007,,7,0.000068,3,0,2,2,0,2,2
DrumsAndTobi,DrumsAndTobi,,4,0.000068,3,0,1,1,0,1,1
BenMadaki,BenMadaki,,7,0.000068,3,0,1,1,0,1,1
