Id,Label,timeset,componentnumber,modularity_class,pageranks,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree
Impatxxx,Impatxxx,,0,2,0.000146,0,1,1,0,1,1
JefersonDrew,JefersonDrew,,0,2,0.000146,0,1,1,0,1,1
o_vagabond,o_vagabond,,0,2,0.000146,0,1,1,0,1,1
ARedOwl,ARedOwl,,0,4,0.000146,0,1,1,0,1,1
muradas5,muradas5,,0,2,0.000146,0,1,1,0,1,1
MonoRengar,MonoRengar,,0,2,0.000146,0,1,1,0,1,1
TheLokerian,TheLokerian,,0,2,0.000146,0,1,1,0,1,1
ARROBA2VEZES,ARROBA2VEZES,,0,4,0.000146,0,1,1,0,1,1
detonarei,detonarei,,0,2,0.000146,0,6,6,0,6,6
anunessssss,anunessssss,,0,2,0.000146,0,2,2,0,2,2
PeGiovani,PeGiovani,,0,2,0.000146,0,2,2,0,2,2
Valber83910565,Valber83910565,,0,2,0.000146,0,1,1,0,1,1
silvisolalinde,silvisolalinde,,68,0,0,0,0,0,0,0,0
amendoaro,amendoaro,,0,2,0.000146,0,1,1,0,1,1
Kmilly_vic,Kmilly_vic,,0,2,0.000146,0,1,1,0,1,1
xd_carat,xd_carat,,0,2,0.000146,0,1,1,0,1,1
midskye,midskye,,0,2,0.000146,0,1,1,0,1,1
Camilly_AG,Camilly_AG,,0,2,0.000146,0,1,1,0,1,1
RelativaP,RelativaP,,0,2,0.000146,0,2,2,0,2,2
caiaiax,caiaiax,,0,2,0.000146,0,1,1,0,1,1
Johnhallef,Johnhallef,,0,2,0.000146,0,1,1,0,1,1
juniormartinsbr,juniormartinsbr,,0,2,0.000146,0,1,1,0,1,1
LayraOliveira,LayraOliveira,,0,2,0.000146,0,1,1,0,1,1
Suelanne_mendes,Suelanne_mendes,,75,0,0,0,0,0,0,0,0
roseok94,roseok94,,75,0,0,0,0,0,0,0,0
NobreSerHumano,NobreSerHumano,,0,2,0.000146,0,1,1,0,1,1
Nano_dias,Nano_dias,,0,2,0.000146,0,12,12,0,12,12
MelLoures,MelLoures,,0,2,0.000157,1,0,1,1,0,1
BluePanYaoiGirl,BluePanYaoiGirl,,0,2,0.000146,0,1,1,0,1,1
clara_casseb,clara_casseb,,0,2,0.000146,0,1,1,0,1,1
rainbownstoran,rainbownstoran,,0,2,0.000146,0,2,2,0,2,2
primeiraoabril,primeiraoabril,,0,2,0.000146,0,2,2,0,2,2
thalisrangel,thalisrangel,,0,2,0.000146,0,1,1,0,1,1
tamiresvieeira,tamiresvieeira,,0,2,0.000146,0,4,4,0,4,4
Panndysse,Panndysse,,0,4,0.000146,0,1,1,0,1,1
ever7onri,ever7onri,,0,2,0.000146,0,2,2,0,2,2
luizyreis,luizyreis,,0,2,0.000146,0,1,1,0,1,1
orikk_,orikk_,,0,2,0.000146,0,1,1,0,1,1
zanelatorenann,zanelatorenann,,0,2,0.000146,0,1,1,0,1,1
ronaldopicassso,ronaldopicassso,,0,2,0.000146,0,36,36,0,38,38
TEOLOGIA_promo,TEOLOGIA_promo,,0,2,0.00015,1,0,1,1,0,1
_lucianopinto,_lucianopinto,,0,2,0.00015,1,0,1,1,0,1
marcelodedeus,marcelodedeus,,0,2,0.00015,1,0,1,1,0,1
Sasurame1,Sasurame1,,0,2,0.00015,1,0,1,1,0,1
FUCKMYBADHABITS,FUCKMYBADHABITS,,0,2,0.00015,1,1,2,1,1,2
HermitPilgrim,HermitPilgrim,,0,2,0.00015,1,0,1,1,0,1
Malinka_,Malinka_,,0,2,0.000274,2,0,2,2,0,2
LimonTec,LimonTec,,0,2,0.00015,1,0,1,1,0,1
bracho_andreia,bracho_andreia,,0,2,0.00015,1,0,1,1,0,1
eulucascs,eulucascs,,0,2,0.00015,1,0,1,1,0,1
2002Anagabriela,2002Anagabriela,,0,2,0.000146,0,1,1,0,1,1
mauricegama,mauricegama,,0,4,0.000146,0,1,1,0,1,1
Dina_maravilha,Dina_maravilha,,0,4,0.000146,0,1,1,0,1,1
ninarfruet,ninarfruet,,0,2,0.000146,0,2,2,0,2,2
dehbsmota,dehbsmota,,0,2,0.000146,0,1,1,0,1,1
crvgvalis,crvgvalis,,0,2,0.000146,0,2,2,0,2,2
anaemiliasl,anaemiliasl,,0,2,0.000146,0,2,2,0,2,2
dwdaaz,dwdaaz,,0,2,0.000146,0,1,1,0,1,1
Felipev14949705,Felipev14949705,,0,2,0.000146,0,1,1,0,1,1
Prieto__Le,Prieto__Le,,76,0,0,0,0,0,0,0,0
phacerqueira,phacerqueira,,76,0,0,0,0,0,0,0,0
sabrinaglubglub,sabrinaglubglub,,0,2,0.000146,0,1,1,0,1,1
Ourobobos,Ourobobos,,0,2,0.000146,0,1,1,0,1,1
Myrela10644919,Myrela10644919,,0,2,0.000146,0,1,1,0,1,1
larrynismo,larrynismo,,0,2,0.000146,0,1,1,0,1,1
vihfarias14,vihfarias14,,0,4,0.000146,0,2,2,0,2,2
ohanaluuh,ohanaluuh,,0,2,0.000146,0,1,1,0,1,1
bbosscrf,bbosscrf,,0,2,0.000146,0,1,1,0,1,1
RCS_2504,RCS_2504,,0,2,0.000146,0,3,3,0,3,3
msoares,msoares,,0,2,0.000146,0,1,1,0,1,1
sajjkot7,sajjkot7,,0,2,0.000146,0,1,1,0,1,1
PedroAroldo1,PedroAroldo1,,0,2,0.000146,0,1,1,0,1,1
beaa_flowers,beaa_flowers,,0,2,0.000146,0,1,1,0,1,1
riccardoytallo,riccardoytallo,,0,2,0.000146,0,2,2,0,2,2
carolgivisiez,carolgivisiez,,0,4,0.000146,0,1,1,0,1,1
AliceAlves96,AliceAlves96,,0,2,0.000146,0,1,1,0,1,1
JhoanyGomes,JhoanyGomes,,0,2,0.000146,0,1,1,0,1,1
geovanaluciac,geovanaluciac,,0,2,0.000146,0,1,1,0,1,1
Paulaanamv,Paulaanamv,,0,2,0.00027,1,1,2,1,1,2
iiisacosta,iiisacosta,,0,2,0.000146,0,1,1,0,1,1
cxrlosfv,cxrlosfv,,0,2,0.000146,0,1,1,0,1,1
MoissPaz11,MoissPaz11,,0,2,0.000146,0,1,1,0,1,1
thahhale,thahhale,,0,2,0.000146,0,1,1,0,1,1
rafael2mendes,rafael2mendes,,0,2,0.000146,0,1,1,0,1,1
RaoneAraujo121,RaoneAraujo121,,0,2,0.000146,0,1,1,0,1,1
biankjkkk,biankjkkk,,0,2,0.000146,0,1,1,0,1,1
lucasbahea1931,lucasbahea1931,,0,2,0.000146,0,1,1,0,1,1
vickydicassio,vickydicassio,,0,4,0.000146,0,2,2,0,2,2
crisiacone,crisiacone,,0,2,0.000146,0,1,1,0,1,1
larilar06096269,larilar06096269,,0,2,0.000146,0,2,2,0,2,2
cancerilucifer,cancerilucifer,,0,2,0.000146,0,1,1,0,1,1
CogitaTuti,CogitaTuti,,0,2,0.000146,0,1,1,0,1,1
onlysilv,onlysilv,,0,2,0.000146,0,2,2,0,2,2
d_santtanna,d_santtanna,,0,2,0.000208,1,0,1,1,0,1
fernandalpps,fernandalpps,,0,2,0.000146,0,1,1,0,1,1
__gregorini,__gregorini,,0,2,0.000146,0,1,1,0,1,1
Jeff_ar_oli3,Jeff_ar_oli3,,0,2,0.000146,0,1,1,0,1,1
cristian_sama,cristian_sama,,0,2,0.000146,0,1,1,0,1,1
Hannycamilly,Hannycamilly,,0,2,0.000146,0,1,1,0,1,1
_JonWick,_JonWick,,0,2,0.000146,0,1,1,0,1,1
Wellington_Tds,Wellington_Tds,,0,2,0.000146,0,1,1,0,1,1
Noshi0,Noshi0,,0,2,0.000146,0,1,1,0,1,1
GuittoGnr,GuittoGnr,,0,2,0.000146,0,2,2,0,2,2
chocolate__pot,chocolate__pot,,0,2,0.000146,0,1,1,0,1,1
outsmntltc,outsmntltc,,0,2,0.000146,0,1,1,0,1,1
anamarigliani,anamarigliani,,0,2,0.000146,0,3,3,0,3,3
andreiaaraujo33,andreiaaraujo33,,0,2,0.000146,0,4,4,0,4,4
Brunna31373405,Brunna31373405,,0,2,0.000146,0,1,1,0,1,1
Umaborboleta2,Umaborboleta2,,0,4,0.000146,0,1,1,0,1,1
WallkerFoxin,WallkerFoxin,,0,2,0.000146,0,2,2,0,2,2
Renanrodri,Renanrodri,,0,2,0.000146,0,1,1,0,1,1
IsisBittencourj,IsisBittencourj,,0,2,0.000146,0,2,2,0,2,2
chisayuri_,chisayuri_,,0,2,0.000146,0,1,1,0,1,1
kmila_genuino,kmila_genuino,,0,2,0.000146,0,1,1,0,1,1
nanipenha,nanipenha,,0,2,0.000146,0,1,1,0,1,1
Alebee34,Alebee34,,63,0,0,0,0,0,0,0,0
no_sistemawp,no_sistemawp,,0,2,0.000146,0,2,2,0,2,2
pradoso1,pradoso1,,0,2,0.000146,0,1,1,0,1,1
Ferreirahkb,Ferreirahkb,,0,2,0.000146,0,1,1,0,1,1
Larotaaa,Larotaaa,,0,2,0.000146,0,1,1,0,1,1
GabrielSouzaVR,GabrielSouzaVR,,0,2,0.000146,0,1,1,0,1,1
jbanann,jbanann,,0,2,0.000146,0,1,1,0,1,1
heronyeol,heronyeol,,0,2,0.000146,0,1,1,0,1,1
TainM7,TainM7,,0,2,0.000146,0,2,2,0,2,2
karinedelima,karinedelima,,0,2,0.000146,0,2,2,0,2,2
laudmello,laudmello,,0,2,0.000146,0,1,1,0,1,1
vitzxy,vitzxy,,0,4,0.000146,0,1,1,0,1,1
thekittykattt,thekittykattt,,0,2,0.000146,0,3,3,0,3,3
qissoarii,qissoarii,,0,2,0.000146,0,1,1,0,1,1
UmiunieDreams,UmiunieDreams,,0,2,0.000146,0,17,17,0,18,18
SheylaAlcantar6,SheylaAlcantar6,,0,4,0.000146,0,1,1,0,1,1
mylcor,mylcor,,0,2,0.000146,0,2,2,0,2,2
MicaelElioN,MicaelElioN,,0,2,0.000146,0,1,1,0,1,1
evellinmcryan,evellinmcryan,,77,0,0,0,0,0,0,0,0
Gi_Montier,Gi_Montier,,77,0,0,0,0,0,0,0,0
esterd8,esterd8,,0,2,0.000146,0,1,1,0,1,1
luiz__mathias,luiz__mathias,,0,2,0.000146,0,2,2,0,2,2
grimesinsane,grimesinsane,,0,2,0.000146,0,2,2,0,2,2
brendaolicost1,brendaolicost1,,0,2,0.000146,0,1,1,0,1,1
_annelaura_,_annelaura_,,0,2,0.000146,0,1,1,0,1,1
JheisCristy,JheisCristy,,0,2,0.000146,0,6,6,0,6,6
nataliamanha,nataliamanha,,0,4,0.000146,0,1,1,0,1,1
idiotas_s_a,idiotas_s_a,,0,2,0.002837,1,0,1,1,0,1
Encantado23,Encantado23,,0,2,0.000146,0,1,1,0,1,1
paamalatu,paamalatu,,0,2,0.000146,0,1,1,0,1,1
milena8210,milena8210,,0,4,0.000146,0,2,2,0,2,2
Jcollarezzo,Jcollarezzo,,0,2,0.000146,0,1,1,0,1,1
biasoletti,biasoletti,,0,4,0.000146,0,1,1,0,1,1
patimfei,patimfei,,0,2,0.000146,0,1,1,0,1,1
brupelicia,brupelicia,,0,2,0.000146,0,1,1,0,1,1
RafaN3rd,RafaN3rd,,78,0,0,0,0,0,0,0,0
aluada_j,aluada_j,,0,4,0.000146,0,2,2,0,2,2
itsdelicatte,itsdelicatte,,0,2,0.000146,0,1,1,0,1,1
rafalira99,rafalira99,,0,2,0.000146,0,1,1,0,1,1
edukime,edukime,,0,2,0.000146,0,2,2,0,2,2
lailaeduardasb,lailaeduardasb,,0,2,0.000146,0,2,2,0,2,2
Bentocardoso17,Bentocardoso17,,0,2,0.000146,0,1,1,0,1,1
nayaraliraa,nayaraliraa,,0,2,0.000146,0,2,2,0,2,2
arthur_c_,arthur_c_,,0,4,0.000146,0,1,1,0,1,1
wastedsjj,wastedsjj,,0,2,0.000146,0,1,1,0,1,1
loolivr,loolivr,,0,2,0.000146,0,1,1,0,1,1
up_sissy,up_sissy,,0,2,0.000146,0,1,1,0,1,1
kalinecbjr,kalinecbjr,,0,2,0.000146,0,4,4,0,4,4
biancabottelho,biancabottelho,,0,4,0.000146,0,1,1,0,1,1
aikoskt,aikoskt,,0,2,0.000146,0,1,1,0,1,1
zzzgiovanni,zzzgiovanni,,0,2,0.000146,0,2,2,0,2,2
FuckUpFakeSmile,FuckUpFakeSmile,,0,2,0.000146,0,1,1,0,1,1
guilherminno,guilherminno,,0,2,0.000146,0,1,1,0,1,1
meebeiija,meebeiija,,0,2,0.000146,0,1,1,0,1,1
flxvix,flxvix,,0,2,0.000146,0,1,1,0,1,1
thalesyanjj,thalesyanjj,,0,2,0.000146,0,1,1,0,1,1
wbubiak,wbubiak,,0,2,0.000146,0,1,1,0,1,1
cavaloderua,cavaloderua,,0,2,0.000146,0,1,1,0,1,1
Lecuisinier32,Lecuisinier32,,0,2,0.000146,0,1,1,0,1,1
AnaLuz___,AnaLuz___,,0,2,0.000146,0,1,1,0,1,1
annegabrieIa,annegabrieIa,,0,2,0.000146,0,3,3,0,3,3
mii_c0,mii_c0,,0,2,0.000146,0,1,1,0,1,1
alanzinhoo17,alanzinhoo17,,0,2,0.000146,0,1,1,0,1,1
ananeryon,ananeryon,,0,2,0.000146,0,1,1,0,1,1
sabrina_cliber,sabrina_cliber,,0,2,0.000146,0,1,1,0,1,1
huntressalute,huntressalute,,0,2,0.000146,0,1,1,0,1,1
shesofeminist,shesofeminist,,0,2,0.000146,0,1,1,0,1,1
standupNeves,standupNeves,,0,2,0.000146,0,1,1,0,1,1
olhardigital,olhardigital,,0,2,0.000146,0,1,1,0,1,1
cfreitasgustavo,cfreitasgustavo,,0,2,0.000146,0,1,1,0,1,1
Manoele25,Manoele25,,0,2,0.000146,0,4,4,0,4,4
eugabrielreis,eugabrielreis,,0,2,0.000146,0,1,1,0,1,1
maiaragrah,maiaragrah,,0,4,0.000146,0,1,1,0,1,1
Yasmynbaby,Yasmynbaby,,0,2,0.000146,0,1,1,0,1,1
NunesszZx,NunesszZx,,0,2,0.000146,0,1,1,0,1,1
Carlos_crvg_,Carlos_crvg_,,0,2,0.000146,0,1,1,0,1,1
lilyinthejungle,lilyinthejungle,,0,2,0.000146,0,1,1,0,1,1
kellyalinep,kellyalinep,,0,2,0.000146,0,1,1,0,1,1
Thaaypeiixoto,Thaaypeiixoto,,0,2,0.000146,0,1,1,0,1,1
robertsanseries,robertsanseries,,0,2,0.000146,0,3,3,0,4,4
Layne_carvalho,Layne_carvalho,,0,4,0.000146,0,1,1,0,1,1
Primavera05_10,Primavera05_10,,0,2,0.000146,0,1,1,0,1,1
StanIara,StanIara,,0,2,0.000146,0,1,1,0,1,1
luamDaSilvaRosa,luamDaSilvaRosa,,0,2,0.000146,0,1,1,0,1,1
celodocarmo,celodocarmo,,0,2,0.000146,0,1,1,0,1,1
pazuzumydear,pazuzumydear,,0,2,0.000146,0,1,1,0,1,1
williandrig,williandrig,,0,2,0.000146,0,1,1,0,1,1
starfiresz,starfiresz,,0,2,0.000146,0,1,1,0,1,1
PabloPatryck3,PabloPatryck3,,0,2,0.000146,0,1,1,0,1,1
swajgnmh,swajgnmh,,0,2,0.000146,0,1,1,0,1,1
machadodef,machadodef,,79,0,0,0,0,0,0,0,0
JhenetyM,JhenetyM,,0,4,0.000146,0,1,1,0,1,1
J_LeNNoNN,J_LeNNoNN,,0,4,0.000146,0,1,1,0,1,1
reyloxskyler,reyloxskyler,,0,2,0.000146,0,1,1,0,1,1
emilyfdearaujo,emilyfdearaujo,,0,4,0.000146,0,2,2,0,2,2
Chrisq_guedes,Chrisq_guedes,,0,2,0.000146,0,1,1,0,1,1
capmerels,capmerels,,0,2,0.000146,0,1,1,0,1,1
JaCotei,JaCotei,,0,2,0.000581,4,0,4,4,0,4
darkcamilace,darkcamilace,,0,2,0.000146,0,1,1,0,1,1
prata_mayara20,prata_mayara20,,0,2,0.000146,0,1,1,0,1,1
ayoengnu,ayoengnu,,0,2,0.000146,0,1,1,0,1,1
MatheusNani_,MatheusNani_,,0,2,0.000146,0,1,1,0,1,1
_tristona,_tristona,,0,2,0.000146,0,1,1,0,1,1
YanAlvez2,YanAlvez2,,0,4,0.000146,0,1,1,0,1,1
Andressa_planet,Andressa_planet,,0,2,0.000146,0,1,1,0,1,1
Le_Cabrall,Le_Cabrall,,0,2,0.000146,0,1,1,0,1,1
ArthurOficialdl,ArthurOficialdl,,0,2,0.000146,0,1,1,0,1,1
alexluuh_,alexluuh_,,0,4,0.000146,0,1,1,0,1,1
maahlz_,maahlz_,,0,2,0.000146,0,1,1,0,1,1
sofazindoLuan,sofazindoLuan,,0,2,0.000146,0,2,2,0,2,2
PablaoPires,PablaoPires,,0,2,0.000146,0,2,2,0,2,2
ecarvalhooo,ecarvalhooo,,0,2,0.000146,0,1,1,0,1,1
lizzyye18,lizzyye18,,0,2,0.000146,0,1,1,0,1,1
raquelandradeas,raquelandradeas,,0,2,0.000146,0,2,2,0,2,2
amissblacka,amissblacka,,0,2,0.000146,0,1,1,0,1,1
gleiciellecosta,gleiciellecosta,,0,2,0.000146,0,1,1,0,1,1
meibous,meibous,,0,2,0.000146,0,1,1,0,1,1
leandrobh2013,leandrobh2013,,0,2,0.000146,0,1,1,0,1,1
danielpaulino80,danielpaulino80,,0,2,0.000146,0,1,1,0,1,1
LyniSouza,LyniSouza,,0,4,0.000146,0,1,1,0,1,1
patfox1974,patfox1974,,0,2,0.000146,0,1,1,0,1,1
twoeNNe,twoeNNe,,0,2,0.000146,0,2,2,0,2,2
penhadelucas,penhadelucas,,0,2,0.000146,0,1,1,0,1,1
TaynaraBastos6,TaynaraBastos6,,0,2,0.000146,0,1,1,0,1,1
MareoGu,MareoGu,,0,2,0.000146,0,1,1,0,1,1
thigoferrei23,thigoferrei23,,0,2,0.000146,0,1,1,0,1,1
VipNightt,VipNightt,,0,2,0.000146,0,1,1,0,1,1
xx7BP,xx7BP,,0,4,0.000146,0,1,1,0,1,1
scumbagfredinho,scumbagfredinho,,0,2,0.000146,0,2,2,0,2,2
iamariaxxx,iamariaxxx,,0,2,0.000146,0,1,1,0,1,1
biaahArthur,biaahArthur,,0,2,0.000146,0,1,1,0,1,1
tommauriz,tommauriz,,0,2,0.000146,0,2,2,0,2,2
oushith,oushith,,0,2,0.000146,0,1,1,0,1,1
cmacdo07,cmacdo07,,0,2,0.000146,0,1,1,0,1,1
mahpsilveira,mahpsilveira,,0,2,0.000146,0,1,1,0,1,1
CinthyaRozi,CinthyaRozi,,0,2,0.000146,0,1,1,0,1,1
arturfalcaao,arturfalcaao,,0,2,0.000146,0,1,1,0,1,1
quadrosismael,quadrosismael,,0,2,0.000146,0,2,2,0,2,2
isa_csh,isa_csh,,0,2,0.000146,0,2,2,0,2,2
Ricardo306,Ricardo306,,0,2,0.000146,0,1,1,0,1,1
angelencinas,angelencinas,,14,0,0,0,0,0,0,0,0
largachaaa,largachaaa,,0,2,0.000146,0,1,1,0,1,1
rrafasantana,rrafasantana,,0,2,0.000146,0,1,1,0,1,1
nevessGN,nevessGN,,0,2,0.000146,0,1,1,0,1,1
Douglas86613079,Douglas86613079,,0,4,0.000146,0,1,1,0,1,1
sr_aranha,sr_aranha,,0,2,0.000146,0,1,1,0,1,1
Anniele3,Anniele3,,0,4,0.000146,0,1,1,0,1,1
SISI_coments,SISI_coments,,0,4,0.000146,0,1,1,0,1,1
calferso,calferso,,68,0,0,0,0,0,0,0,0
DraSakura,DraSakura,,68,0,0,0,0,0,0,0,0
Pamelasda,Pamelasda,,0,2,0.000146,0,1,1,0,1,1
mineiro_05,mineiro_05,,0,2,0.000146,0,1,1,0,1,1
julia26vs,julia26vs,,80,0,0,0,0,0,0,0,0
Hocelot_Spain,Hocelot_Spain,,80,0,0,0,0,0,0,0,0
apenasbia1,apenasbia1,,0,2,0.000146,0,1,1,0,1,1
CasasBahia,CasasBahia,,0,2,0.0003,1,0,1,1,0,1
MarcusMaia_,MarcusMaia_,,0,2,0.000146,0,1,1,0,1,1
gustavozelele,gustavozelele,,0,2,0.000146,0,1,1,0,1,1
reblertocantins,reblertocantins,,0,2,0.000146,0,1,1,0,1,1
aariztoy,aariztoy,,81,0,0,0,0,0,0,0,0
MartaSanmamed,MartaSanmamed,,81,0,0,0,0,0,0,0,0
efarsas,efarsas,,0,2,0.000284,1,0,1,1,0,1
InformativosTM,InformativosTM,,80,0,0,0,0,0,0,0,0
AtentoAl,AtentoAl,,82,0,0,0,0,0,0,0,0
AnaArtigasF,AnaArtigasF,,82,0,0,0,0,0,0,0,0
janaynamoura,janaynamoura,,83,0,0,0,0,0,0,0,0
FatosEx,FatosEx,,83,0,0,0,0,0,0,0,0
jegaec,jegaec,,84,0,0,0,0,0,0,0,0
mcdc_mcdc,mcdc_mcdc,,84,0,0,0,0,0,0,0,0
aviciiopressor1,aviciiopressor1,,85,0,0,0,0,0,0,0,0
jornalhojeemdia,jornalhojeemdia,,85,0,0,0,0,0,0,0,0
tarcisio82,tarcisio82,,0,5,0.000146,0,5,5,0,5,5
paulofrizzo,paulofrizzo,,0,5,0.000171,1,0,1,1,0,1
ptrenatosimoes,ptrenatosimoes,,0,5,0.000171,1,1,2,1,1,2
DandreaGremio,DandreaGremio,,0,5,0.000171,1,0,1,1,0,1
vipckyArg,vipckyArg,,10,0,0,0,0,0,0,0,0
LibertadFm107,LibertadFm107,,10,0,0,0,0,0,0,0,0
STSP_CSIT,STSP_CSIT,,10,0,0,0,0,0,0,0,0
AndreiFuckin,AndreiFuckin,,0,5,0.000146,0,1,1,0,1,1
tih_az,tih_az,,0,2,0.000146,0,1,1,0,1,1
Walll901,Walll901,,86,0,0,0,0,0,0,0,0
TitioFlash,TitioFlash,,86,0,0,0,0,0,0,0,0
Cayehdelariva,Cayehdelariva,,10,0,0,0,0,0,0,0,0
mama_metiche,mama_metiche,,87,0,0,0,0,0,0,0,0
_Lotufo_,_Lotufo_,,87,0,0,0,0,0,0,0,0
vehiculos_de,vehiculos_de,,10,0,0,0,0,0,0,0,0
CPPM_Las_Rozas,CPPM_Las_Rozas,,10,0,0,0,0,0,0,0,0
JMDLatina,JMDLatina,,10,0,0,0,0,0,0,0,0
kariucr,kariucr,,10,0,0,0,0,0,0,0,0
MosheEgas,MosheEgas,,84,0,0,0,0,0,0,0,0
Llobre_Gats,Llobre_Gats,,14,0,0,0,0,0,0,0,0
MaGioZal,MaGioZal,,88,0,0,0,0,0,0,0,0
EstadaoEconomia,EstadaoEconomia,,88,0,0,0,0,0,0,0,0
marijosidemaya,marijosidemaya,,14,0,0,0,0,0,0,0,0
Danamchb,Danamchb,,84,0,0,0,0,0,0,0,0
breendaa_fmaia,breendaa_fmaia,,89,0,0,0,0,0,0,0,0
lariix97,lariix97,,89,0,0,0,0,0,0,0,0
ana_carmigniani,ana_carmigniani,,84,0,0,0,0,0,0,0,0
BuzzFeedBrasil,BuzzFeedBrasil,,0,2,0.000273,1,0,1,1,0,1
Juan24524044,Juan24524044,,90,0,0,0,0,0,0,0,0
Witowito71,Witowito71,,90,0,0,0,0,0,0,0,0
soulerdo,soulerdo,,91,0,0,0,0,0,0,0,0
Bl3nd3r_TTL,Bl3nd3r_TTL,,91,0,0,0,0,0,0,0,0
bitchinfluencer,bitchinfluencer,,0,2,0.000146,0,1,1,0,1,1
RuedaMaister92,RuedaMaister92,,82,0,0,0,0,0,0,0,0
CgtVolkswagen,CgtVolkswagen,,92,0,0,0,0,0,0,0,0
Martesalsolnafa,Martesalsolnafa,,92,0,0,0,0,0,0,0,0
PedaleaZaragoza,PedaleaZaragoza,,14,0,0,0,0,0,0,0,0
FASaragon,FASaragon,,14,0,0,0,0,0,0,0,0
cgtnafarroa,cgtnafarroa,,92,0,0,0,0,0,0,0,0
Claudinhodugrau,Claudinhodugrau,,93,0,0,0,0,0,0,0,0
McDonalds_BR,McDonalds_BR,,93,0,0,0,0,0,0,0,0
majela_alves,majela_alves,,0,5,0.000146,0,1,1,0,1,1
samarissima5,samarissima5,,94,0,0,0,0,0,0,0,0
Lelecorotinho,Lelecorotinho,,94,0,0,0,0,0,0,0,0
vfonseca88,vfonseca88,,95,0,0,0,0,0,0,0,0
Printi,Printi,,95,0,0,0,0,0,0,0,0
andidy,andidy,,94,0,0,0,0,0,0,0,0
nathaliafcosta2,nathaliafcosta2,,94,0,0,0,0,0,0,0,0
Chelly_mms,Chelly_mms,,0,2,0.000146,0,1,1,0,1,1
elzobrito,elzobrito,,0,2,0.000146,0,1,1,0,1,1
undeadfull,undeadfull,,0,2,0.000146,0,1,1,0,1,1
maiconblue,maiconblue,,96,0,0,0,0,0,0,0,0
aragonAEC,aragonAEC,,14,0,0,0,0,0,0,0,0
keka_lop,keka_lop,,14,0,0,0,0,0,0,0,0
RDhazan,RDhazan,,97,0,0,0,0,0,0,0,0
nescaio_,nescaio_,,97,0,0,0,0,0,0,0,0
avvsj,avvsj,,14,0,0,0,0,0,0,0,0
ConsumoQue,ConsumoQue,,14,0,0,0,0,0,0,0,0
lugifel,lugifel,,14,0,0,0,0,0,0,0,0
AVVLanuzaCV,AVVLanuzaCV,,14,0,0,0,0,0,0,0,0
Francisburlata,Francisburlata,,92,0,0,0,0,0,0,0,0
arainfonoticias,arainfonoticias,,14,0,0,0,0,0,0,0,0
Maite66763376,Maite66763376,,14,0,0,0,0,0,0,0,0
pabloibasi,pabloibasi,,14,0,0,0,0,0,0,0,0
GerardoBici,GerardoBici,,14,0,0,0,0,0,0,0,0
mirejo3,mirejo3,,14,0,0,0,0,0,0,0,0
jesusdelaosa,jesusdelaosa,,14,0,0,0,0,0,0,0,0
federacionISF,federacionISF,,14,0,0,0,0,0,0,0,0
REAS_Aragon,REAS_Aragon,,14,0,0,0,0,0,0,0,0
cienciofilo,cienciofilo,,14,0,0,0,0,0,0,0,0
equozaragoza,equozaragoza,,14,0,0,0,0,0,0,0,0
AmigosTierraAra,AmigosTierraAra,,14,0,0,0,0,0,0,0,0
medioambienteZ,medioambienteZ,,14,0,0,0,0,0,0,0,0
xrzaragoza,xrzaragoza,,14,0,0,0,0,0,0,0,0
CDAMAZ,CDAMAZ,,14,0,0,0,0,0,0,0,0
nacholeonnah,nacholeonnah,,14,0,0,0,0,0,0,0,0
EquoAragon,EquoAragon,,14,0,0,0,0,0,0,0,0
TiagoSG22,TiagoSG22,,98,0,0,0,0,0,0,0,0
Felipelourabras,Felipelourabras,,98,0,0,0,0,0,0,0,0
Milton01778712,Milton01778712,,98,0,0,0,0,0,0,0,0
Kampeerr,Kampeerr,,98,0,0,0,0,0,0,0,0
prixx_piu,prixx_piu,,98,0,0,0,0,0,0,0,0
elderdiaz__,elderdiaz__,,99,0,0,0,0,0,0,0,0
RCanales10,RCanales10,,99,0,0,0,0,0,0,0,0
acquaplayer7,acquaplayer7,,100,0,0,0,0,0,0,0,0
fernandamelo97,fernandamelo97,,100,0,0,0,0,0,0,0,0
_PedroDutra,_PedroDutra,,100,0,0,0,0,0,0,0,0
kAsddsv,kAsddsv,,101,0,0,0,0,0,0,0,0
bobandiara,bobandiara,,101,0,0,0,0,0,0,0,0
XUXU_BLZ,XUXU_BLZ,,101,0,0,0,0,0,0,0,0
elairod,elairod,,101,0,0,0,0,0,0,0,0
Favela_brazil,Favela_brazil,,102,0,0,0,0,0,0,0,0
Estadao,Estadao,,102,0,0,0,0,0,0,0,0
ikarow,ikarow,,103,0,0,0,0,0,0,0,0
brunoomqs,brunoomqs,,103,0,0,0,0,0,0,0,0
ClarkStarkW,ClarkStarkW,,104,0,0,0,0,0,0,0,0
JonathanDuraes,JonathanDuraes,,105,0,0,0,0,0,0,0,0
cvmacedog,cvmacedog,,105,0,0,0,0,0,0,0,0
santiii_davila,santiii_davila,,106,0,0,0,0,0,0,0,0
Pardoh,Pardoh,,106,0,0,0,0,0,0,0,0
KeepinIllmatic,KeepinIllmatic,,106,0,0,0,0,0,0,0,0
